subject,choicepair,p1,x1,y1,p2,x2,y2,choice
20,81,0.09,-54,-41,0.79,-65,-28,1
20,82,0.29,-25,-86,0.76,-38,-99,0
20,83,0.93,-55,-17,0.27,-88,-35,1
20,84,0.45,-37,-34,0.41,-11,-54,0
20,85,0.13,-19,-56,0.7,-32,-37,0
20,86,0.66,-8,-95,0.93,-42,-30,0
20,87,0.33,-23,-96,0.29,-40,-82,0
20,88,0.73,-73,-54,0.17,-42,-70,0
20,89,0.03,-75,-27,0.69,-41,-48,0
20,90,0.48,-59,-2,0.14,-77,-9,1
20,91,0.58,-50,-54,0.14,-73,-40,1
20,92,0.13,-29,-76,0.55,-100,-28,1
20,93,0.19,-68,-46,0.61,-9,-90,1
20,94,0.84,-57,-90,0.25,-63,-30,0
20,95,0.97,-58,-65,0.18,-52,-74,1
20,96,0.99,-96,-2,0.47,-90,-66,0
20,97,0.59,-85,-7,0.52,-9,-73,0
20,98,0.56,-58,-80,0.86,-58,-97,1
20,99,0.65,-72,-8,0.25,-90,-39,1
20,100,0.59,-41,-57,0.42,-51,-30,0
20,101,0.63,-96,-38,0.17,-12,-69,0
20,102,0.04,-98,-25,0.4,-78,-22,0
20,103,0.5,-21,-77,0.39,-77,-75,1
20,104,0.79,-67,-37,0.46,0,-97,1
20,105,0.4,-60,-82,0.47,-31,-90,0
20,106,0.21,-60,-16,0.45,-6,-51,0
20,107,0.48,-15,-91,0.28,-48,-74,0
20,108,0.04,-15,-60,0.88,-34,-77,0
20,109,0.99,-24,-13,0.44,-15,-62,1
20,110,0.39,-35,-72,0.76,-57,-28,0
20,111,0.76,-33,-53,0.52,-18,-60,0
20,112,0.43,-55,-53,0.08,-77,-51,1
20,113,0.75,-100,-84,0.95,-85,-29,0
20,114,0.53,-93,-26,0.8,-52,-93,1
20,115,0.59,-55,-77,0.47,-30,-61,0
20,116,0.66,-58,-68,0.68,-67,-49,0
20,117,0.86,-29,-30,0.26,-17,-43,1
20,118,0.32,-83,-19,0.15,-15,-52,1
20,119,0.56,-9,-56,0.64,-15,-80,1
20,120,0.49,-66,-92,0.78,-97,-34,1
20,121,0.85,-55,27,0.02,73,-88,1
20,122,0.18,-19,73,0.94,58,-54,1
20,123,1,-48,0,0.9,-71,87,1
20,124,0.43,-47,63,0.02,-69,14,1
20,125,0.48,58,-5,0.4,-40,96,1
20,126,0.93,-28,79,0.63,-81,89,1
20,127,0.43,-91,63,0.27,-83,24,0
20,128,0.73,-38,40,0.54,-30,7,1
20,129,0.94,-66,92,0.03,31,-49,0
20,130,0.24,-88,79,0.01,-100,32,1
20,131,0.86,-26,82,0.6,-39,31,1
20,132,0.06,-82,54,0.91,38,-73,1
20,133,0.05,56,-56,0.47,29,-80,1
20,134,0.37,-8,52,0.87,23,-39,1
20,135,0.07,-7,25,0.87,48,-10,0
20,136,0.81,-42,16,0.47,27,-60,1
20,137,0.73,-31,9,0.07,39,-27,0
20,138,0.92,-73,96,0.11,16,-48,0
20,139,0.75,72,-38,0.45,60,-8,1
20,140,0.24,-25,36,0.48,-28,67,0
20,141,0.79,-70,98,0.65,-85,93,1
20,142,0.14,-92,76,0.94,99,-96,0
20,143,0.14,93,-91,0.32,0,-76,1
20,144,0.31,-44,26,0.38,84,-41,0
20,145,0.74,56,-76,0.4,-31,92,0
20,146,0.28,-59,96,0.04,-4,63,0
20,147,0.96,17,-48,0.49,-60,84,0
20,148,0.43,-97,59,0.85,-28,83,0
20,149,0.38,-49,2,0.22,19,-18,0
20,150,0.39,76,-7,0.06,-65,37,1
20,151,0.44,71,-95,0.63,-31,4,0
20,152,0.97,31,-20,0.36,-54,99,1
20,153,0.97,-51,30,0.68,-89,46,1
20,154,0.95,-33,19,0.26,14,-75,1
20,155,0.5,98,-24,0.14,-76,46,1
20,156,0.39,-70,19,0.3,8,-37,0
20,157,0,0,-55,0.79,-64,23,0
20,158,0.87,-78,45,0.88,-69,83,0
20,159,0.86,-39,83,0.8,8,-88,1
20,160,0.07,-55,95,0.48,-13,99,0
20,161,0.39,10,-72,0.64,-72,32,0
20,162,0.55,89,-52,0.76,86,-75,1
20,163,0.7,55,-76,0.08,-56,26,0
20,164,0.27,25,-61,0.34,-82,3,1
20,165,0.56,85,-22,0.22,-70,66,1
20,166,0.58,-44,43,0.83,1,-70,1
20,167,0.4,-1,13,0.59,44,-50,1
20,168,0.88,-90,88,0.8,-86,14,1
20,169,0.91,-33,28,0.27,9,-67,1
20,170,0.89,-31,27,0.36,26,-48,1
20,171,0.3,98,-70,0.48,51,-99,1
20,172,0.59,-100,81,0.47,-73,15,0
20,173,0.45,-55,72,0.59,37,-34,1
20,174,0.61,96,-67,0.5,71,-26,0
20,175,0.99,67,-3,0.68,74,-2,1
20,176,0.74,77,-23,0.67,75,-7,0
20,177,0.13,-13,27,0.34,-18,70,0
20,178,0.93,75,-90,0.87,96,-89,1
20,179,0.27,1,-85,0.18,26,-51,0
20,180,0.73,85,-22,0.25,-100,76,1
21,1,0.29,88,78,0.29,53,91,1
21,2,0.82,26,34,0.49,18,31,1
21,3,0.59,31,63,0.89,92,20,0
21,4,0.07,51,35,0.6,9,89,0
21,5,0.48,13,70,0.18,72,60,0
21,6,0.63,41,18,0.98,56,8,1
21,7,0.17,70,65,0.35,100,50,0
21,8,0.98,76,37,0.82,49,50,0
21,9,0.37,26,64,0.89,19,81,1
21,10,0.19,43,5,0.14,91,6,0
21,11,0.91,43,96,0.66,48,38,1
21,12,0.33,69,56,0.4,89,37,0
21,13,0.99,24,53,0.71,17,77,1
21,14,0.24,47,27,0.88,45,29,0
21,15,0.09,56,19,0.76,13,90,0
21,16,0.88,72,29,0.39,67,63,1
21,17,0.61,37,50,0.6,6,45,1
21,18,0.9,76,69,0.66,19,79,1
21,19,0.69,57,40,0.07,39,74,0
21,20,0.01,53,99,0.83,87,61,1
21,21,0.12,52,73,0.98,92,19,0
21,22,0.38,40,55,0.14,26,96,0
21,23,0.16,66,23,0.79,15,29,1
21,24,0.31,100,48,0.58,100,1,1
21,25,0.05,60,76,0.84,95,17,1
21,26,0.62,1,83,0.41,37,24,0
21,27,0.8,54,21,0.49,98,3,0
21,28,0.34,24,59,0.42,47,64,0
21,29,0.19,30,97,0.14,85,82,0
21,30,0.74,62,0,0.44,23,31,0
21,31,0.99,31,68,0.04,32,47,0
21,32,0.76,37,5,0.18,12,28,1
21,33,0.74,65,6,0.64,93,35,0
21,34,0.08,82,72,0.27,47,77,1
21,35,0.88,79,82,0.2,57,94,1
21,36,0.56,63,21,1,36,0,0
21,37,0.93,86,27,0.8,87,18,1
21,38,0.61,68,39,0.6,77,48,0
21,39,0.68,41,65,0.85,100,2,1
21,40,0,0,46,0.36,52,36,1
21,41,0.91,80,19,0.64,37,65,1
21,42,0.73,75,34,0.9,56,82,0
21,43,0.87,77,72,0.26,67,100,0
21,44,0.92,63,5,0.63,43,53,0
21,45,0.05,56,72,0.95,68,95,1
21,46,0.25,84,43,0.43,7,97,1
21,47,0.78,32,99,0.32,39,56,1
21,48,0.09,83,67,0.48,77,6,1
21,49,0.08,54,31,0.15,44,29,1
21,50,0.04,39,28,0.39,53,20,1
21,51,0.44,14,72,0.21,9,31,1
21,52,0.31,39,51,0.84,16,91,1
21,53,0.1,45,14,0.14,25,27,0
21,54,0.51,44,38,0.38,20,86,0
21,55,0.33,85,60,0.24,98,26,0
21,56,0.68,30,67,0.59,7,59,1
21,57,0.49,15,50,0.94,64,14,0
21,58,0.52,68,90,0.19,1,87,1
21,59,0.63,65,74,0.47,7,85,0
21,60,0.28,7,74,0.71,55,63,0
21,61,0.33,-23,-29,0.43,-67,-28,1
21,62,0.76,-3,-92,0.62,-14,-83,0
21,63,0.82,-40,-90,0.17,-46,-64,0
21,64,0.3,-89,-72,0.96,-96,-37,1
21,65,0.13,-51,-56,0.93,-47,-70,1
21,66,0.96,-61,-56,0.34,-7,-63,0
21,67,0.44,-59,0,0.43,-80,-24,1
21,68,0.25,-94,-37,0.83,-49,-11,0
21,69,0.16,-15,-67,0.72,-56,-83,1
21,70,0.51,-26,-76,0.77,-48,-34,0
21,71,0.49,-1,-54,0.77,-33,-30,1
21,72,0.73,-49,-75,0.17,-2,-100,0
21,73,0.6,-46,-21,0.42,-99,-37,1
21,74,0.29,-67,-28,0.05,-46,-44,0
21,75,0.56,-4,-80,0.04,-46,-58,1
21,76,0.77,-77,-62,0.71,-94,-51,1
21,77,0.38,-22,-15,0.38,-4,-36,1
21,78,0.56,-6,-59,0.64,-27,-83,1
21,79,0.37,-91,-33,0.49,-41,-61,0
21,80,0.61,-73,-58,0.44,-83,-8,0
21,81,0.09,-54,-41,0.79,-65,-28,0
21,82,0.29,-25,-86,0.76,-38,-99,0
21,83,0.93,-55,-17,0.27,-88,-35,0
21,84,0.45,-37,-34,0.41,-11,-54,1
21,85,0.13,-19,-56,0.7,-32,-37,0
21,86,0.66,-8,-95,0.93,-42,-30,0
21,87,0.33,-23,-96,0.29,-40,-82,0
21,88,0.73,-73,-54,0.17,-42,-70,0
21,89,0.03,-75,-27,0.69,-41,-48,0
21,90,0.48,-59,-2,0.14,-77,-9,1
21,91,0.58,-50,-54,0.14,-73,-40,1
21,92,0.13,-29,-76,0.55,-100,-28,0
21,93,0.19,-68,-46,0.61,-9,-90,1
21,94,0.84,-57,-90,0.25,-63,-30,1
21,95,0.97,-58,-65,0.18,-52,-74,1
21,96,0.99,-96,-2,0.47,-90,-66,0
21,97,0.59,-85,-7,0.52,-9,-73,1
21,98,0.56,-58,-80,0.86,-58,-97,1
21,99,0.65,-72,-8,0.25,-90,-39,0
21,100,0.59,-41,-57,0.42,-51,-30,0
21,101,0.63,-96,-38,0.17,-12,-69,0
21,102,0.04,-98,-25,0.4,-78,-22,0
21,103,0.5,-21,-77,0.39,-77,-75,1
21,104,0.79,-67,-37,0.46,0,-97,0
21,105,0.4,-60,-82,0.47,-31,-90,0
21,106,0.21,-60,-16,0.45,-6,-51,1
21,107,0.48,-15,-91,0.28,-48,-74,1
21,108,0.04,-15,-60,0.88,-34,-77,0
21,109,0.99,-24,-13,0.44,-15,-62,0
21,110,0.39,-35,-72,0.76,-57,-28,1
21,111,0.76,-33,-53,0.52,-18,-60,0
21,112,0.43,-55,-53,0.08,-77,-51,0
21,113,0.75,-100,-84,0.95,-85,-29,0
21,114,0.53,-93,-26,0.8,-52,-93,0
21,115,0.59,-55,-77,0.47,-30,-61,0
21,116,0.66,-58,-68,0.68,-67,-49,0
21,117,0.86,-29,-30,0.26,-17,-43,1
21,118,0.32,-83,-19,0.15,-15,-52,0
21,119,0.56,-9,-56,0.64,-15,-80,1
21,120,0.49,-66,-92,0.78,-97,-34,0
21,121,0.85,-55,27,0.02,73,-88,1
21,122,0.18,-19,73,0.94,58,-54,1
21,123,1,-48,0,0.9,-71,87,0
21,124,0.43,-47,63,0.02,-69,14,1
21,125,0.48,58,-5,0.4,-40,96,0
21,126,0.93,-28,79,0.63,-81,89,0
21,127,0.43,-91,63,0.27,-83,24,1
21,128,0.73,-38,40,0.54,-30,7,1
21,129,0.94,-66,92,0.03,31,-49,0
21,130,0.24,-88,79,0.01,-100,32,0
21,131,0.86,-26,82,0.6,-39,31,1
21,132,0.06,-82,54,0.91,38,-73,1
21,133,0.05,56,-56,0.47,29,-80,0
21,134,0.37,-8,52,0.87,23,-39,1
21,135,0.07,-7,25,0.87,48,-10,0
21,136,0.81,-42,16,0.47,27,-60,0
21,137,0.73,-31,9,0.07,39,-27,1
21,138,0.92,-73,96,0.11,16,-48,1
21,139,0.75,72,-38,0.45,60,-8,0
21,140,0.24,-25,36,0.48,-28,67,0
21,141,0.79,-70,98,0.65,-85,93,0
21,142,0.14,-92,76,0.94,99,-96,0
21,143,0.14,93,-91,0.32,0,-76,1
21,144,0.31,-44,26,0.38,84,-41,1
21,145,0.74,56,-76,0.4,-31,92,0
21,146,0.28,-59,96,0.04,-4,63,0
21,147,0.96,17,-48,0.49,-60,84,1
21,148,0.43,-97,59,0.85,-28,83,0
21,149,0.38,-49,2,0.22,19,-18,0
21,150,0.39,76,-7,0.06,-65,37,1
21,151,0.44,71,-95,0.63,-31,4,1
21,152,0.97,31,-20,0.36,-54,99,0
21,153,0.97,-51,30,0.68,-89,46,0
21,154,0.95,-33,19,0.26,14,-75,0
21,155,0.5,98,-24,0.14,-76,46,1
21,156,0.39,-70,19,0.3,8,-37,0
21,157,0,0,-55,0.79,-64,23,0
21,158,0.87,-78,45,0.88,-69,83,0
21,159,0.86,-39,83,0.8,8,-88,0
21,160,0.07,-55,95,0.48,-13,99,1
21,161,0.39,10,-72,0.64,-72,32,0
21,162,0.55,89,-52,0.76,86,-75,1
21,163,0.7,55,-76,0.08,-56,26,0
21,164,0.27,25,-61,0.34,-82,3,1
21,165,0.56,85,-22,0.22,-70,66,1
21,166,0.58,-44,43,0.83,1,-70,1
21,167,0.4,-1,13,0.59,44,-50,1
21,168,0.88,-90,88,0.8,-86,14,1
21,169,0.91,-33,28,0.27,9,-67,1
21,170,0.89,-31,27,0.36,26,-48,0
21,171,0.3,98,-70,0.48,51,-99,1
21,172,0.59,-100,81,0.47,-73,15,1
21,173,0.45,-55,72,0.59,37,-34,1
21,174,0.61,96,-67,0.5,71,-26,1
21,175,0.99,67,-3,0.68,74,-2,1
21,176,0.74,77,-23,0.67,75,-7,0
21,177,0.13,-13,27,0.34,-18,70,1
21,178,0.93,75,-90,0.87,96,-89,0
21,179,0.27,1,-85,0.18,26,-51,0
21,180,0.73,85,-22,0.25,-100,76,1
22,1,0.29,88,78,0.29,53,91,0
22,2,0.82,26,34,0.49,18,31,0
22,3,0.59,31,63,0.89,92,20,0
22,4,0.07,51,35,0.6,9,89,1
22,5,0.48,13,70,0.18,72,60,0
22,6,0.63,41,18,0.98,56,8,0
22,7,0.17,70,65,0.35,100,50,1
22,8,0.98,76,37,0.82,49,50,1
22,9,0.37,26,64,0.89,19,81,1
22,10,0.19,43,5,0.14,91,6,0
22,11,0.91,43,96,0.66,48,38,1
22,12,0.33,69,56,0.4,89,37,0
22,13,0.99,24,53,0.71,17,77,0
22,14,0.24,47,27,0.88,45,29,0
22,15,0.09,56,19,0.76,13,90,0
22,16,0.88,72,29,0.39,67,63,0
22,17,0.61,37,50,0.6,6,45,1
22,18,0.9,76,69,0.66,19,79,1
22,19,0.69,57,40,0.07,39,74,0
22,20,0.01,53,99,0.83,87,61,1
22,21,0.12,52,73,0.98,92,19,0
22,22,0.38,40,55,0.14,26,96,1
22,23,0.16,66,23,0.79,15,29,1
22,24,0.31,100,48,0.58,100,1,0
22,25,0.05,60,76,0.84,95,17,1
22,26,0.62,1,83,0.41,37,24,0
22,27,0.8,54,21,0.49,98,3,0
22,28,0.34,24,59,0.42,47,64,0
22,29,0.19,30,97,0.14,85,82,1
22,30,0.74,62,0,0.44,23,31,1
22,31,0.99,31,68,0.04,32,47,0
22,32,0.76,37,5,0.18,12,28,1
22,33,0.74,65,6,0.64,93,35,0
22,34,0.08,82,72,0.27,47,77,1
22,35,0.88,79,82,0.2,57,94,0
22,36,0.56,63,21,1,36,0,1
22,37,0.93,86,27,0.8,87,18,1
22,38,0.61,68,39,0.6,77,48,0
22,39,0.68,41,65,0.85,100,2,0
22,40,0,0,46,0.36,52,36,1
22,41,0.91,80,19,0.64,37,65,1
22,42,0.73,75,34,0.9,56,82,1
22,43,0.87,77,72,0.26,67,100,0
22,44,0.92,63,5,0.63,43,53,0
22,45,0.05,56,72,0.95,68,95,0
22,46,0.25,84,43,0.43,7,97,0
22,47,0.78,32,99,0.32,39,56,0
22,48,0.09,83,67,0.48,77,6,1
22,49,0.08,54,31,0.15,44,29,1
22,50,0.04,39,28,0.39,53,20,1
22,51,0.44,14,72,0.21,9,31,1
22,52,0.31,39,51,0.84,16,91,1
22,53,0.1,45,14,0.14,25,27,0
22,54,0.51,44,38,0.38,20,86,0
22,55,0.33,85,60,0.24,98,26,1
22,56,0.68,30,67,0.59,7,59,1
22,57,0.49,15,50,0.94,64,14,0
22,58,0.52,68,90,0.19,1,87,0
22,59,0.63,65,74,0.47,7,85,0
22,60,0.28,7,74,0.71,55,63,1
22,61,0.33,-23,-29,0.43,-67,-28,1
22,62,0.76,-3,-92,0.62,-14,-83,1
22,63,0.82,-40,-90,0.17,-46,-64,1
22,64,0.3,-89,-72,0.96,-96,-37,1
22,65,0.13,-51,-56,0.93,-47,-70,0
22,66,0.96,-61,-56,0.34,-7,-63,0
22,67,0.44,-59,0,0.43,-80,-24,1
22,68,0.25,-94,-37,0.83,-49,-11,0
22,69,0.16,-15,-67,0.72,-56,-83,1
22,70,0.51,-26,-76,0.77,-48,-34,1
22,71,0.49,-1,-54,0.77,-33,-30,0
22,72,0.73,-49,-75,0.17,-2,-100,1
22,73,0.6,-46,-21,0.42,-99,-37,1
22,74,0.29,-67,-28,0.05,-46,-44,1
22,75,0.56,-4,-80,0.04,-46,-58,1
22,76,0.77,-77,-62,0.71,-94,-51,1
22,77,0.38,-22,-15,0.38,-4,-36,1
22,78,0.56,-6,-59,0.64,-27,-83,1
22,79,0.37,-91,-33,0.49,-41,-61,1
22,80,0.61,-73,-58,0.44,-83,-8,0
22,81,0.09,-54,-41,0.79,-65,-28,1
22,82,0.29,-25,-86,0.76,-38,-99,1
22,83,0.93,-55,-17,0.27,-88,-35,0
22,84,0.45,-37,-34,0.41,-11,-54,0
22,85,0.13,-19,-56,0.7,-32,-37,0
22,86,0.66,-8,-95,0.93,-42,-30,1
22,87,0.33,-23,-96,0.29,-40,-82,1
22,88,0.73,-73,-54,0.17,-42,-70,0
22,89,0.03,-75,-27,0.69,-41,-48,0
22,90,0.48,-59,-2,0.14,-77,-9,1
22,91,0.58,-50,-54,0.14,-73,-40,0
22,92,0.13,-29,-76,0.55,-100,-28,1
22,93,0.19,-68,-46,0.61,-9,-90,0
22,94,0.84,-57,-90,0.25,-63,-30,0
22,95,0.97,-58,-65,0.18,-52,-74,1
22,96,0.99,-96,-2,0.47,-90,-66,1
22,97,0.59,-85,-7,0.52,-9,-73,0
22,98,0.56,-58,-80,0.86,-58,-97,1
22,99,0.65,-72,-8,0.25,-90,-39,1
22,100,0.59,-41,-57,0.42,-51,-30,0
22,101,0.63,-96,-38,0.17,-12,-69,0
22,102,0.04,-98,-25,0.4,-78,-22,1
22,103,0.5,-21,-77,0.39,-77,-75,1
22,104,0.79,-67,-37,0.46,0,-97,0
22,105,0.4,-60,-82,0.47,-31,-90,1
22,106,0.21,-60,-16,0.45,-6,-51,1
22,107,0.48,-15,-91,0.28,-48,-74,0
22,108,0.04,-15,-60,0.88,-34,-77,0
22,109,0.99,-24,-13,0.44,-15,-62,1
22,110,0.39,-35,-72,0.76,-57,-28,0
22,111,0.76,-33,-53,0.52,-18,-60,0
22,112,0.43,-55,-53,0.08,-77,-51,1
22,113,0.75,-100,-84,0.95,-85,-29,0
22,114,0.53,-93,-26,0.8,-52,-93,0
22,115,0.59,-55,-77,0.47,-30,-61,0
22,116,0.66,-58,-68,0.68,-67,-49,0
22,117,0.86,-29,-30,0.26,-17,-43,1
22,118,0.32,-83,-19,0.15,-15,-52,1
22,119,0.56,-9,-56,0.64,-15,-80,1
22,120,0.49,-66,-92,0.78,-97,-34,1
22,121,0.85,-55,27,0.02,73,-88,0
22,122,0.18,-19,73,0.94,58,-54,1
22,123,1,-48,0,0.9,-71,87,0
22,124,0.43,-47,63,0.02,-69,14,1
22,125,0.48,58,-5,0.4,-40,96,0
22,126,0.93,-28,79,0.63,-81,89,0
22,127,0.43,-91,63,0.27,-83,24,1
22,128,0.73,-38,40,0.54,-30,7,1
22,129,0.94,-66,92,0.03,31,-49,0
22,130,0.24,-88,79,0.01,-100,32,0
22,131,0.86,-26,82,0.6,-39,31,1
22,132,0.06,-82,54,0.91,38,-73,1
22,133,0.05,56,-56,0.47,29,-80,1
22,134,0.37,-8,52,0.87,23,-39,1
22,135,0.07,-7,25,0.87,48,-10,1
22,136,0.81,-42,16,0.47,27,-60,0
22,137,0.73,-31,9,0.07,39,-27,0
22,138,0.92,-73,96,0.11,16,-48,1
22,139,0.75,72,-38,0.45,60,-8,1
22,140,0.24,-25,36,0.48,-28,67,1
22,141,0.79,-70,98,0.65,-85,93,1
22,142,0.14,-92,76,0.94,99,-96,0
22,143,0.14,93,-91,0.32,0,-76,1
22,144,0.31,-44,26,0.38,84,-41,0
22,145,0.74,56,-76,0.4,-31,92,1
22,146,0.28,-59,96,0.04,-4,63,1
22,147,0.96,17,-48,0.49,-60,84,1
22,148,0.43,-97,59,0.85,-28,83,1
22,149,0.38,-49,2,0.22,19,-18,1
22,150,0.39,76,-7,0.06,-65,37,0
22,151,0.44,71,-95,0.63,-31,4,1
22,152,0.97,31,-20,0.36,-54,99,0
22,153,0.97,-51,30,0.68,-89,46,0
22,154,0.95,-33,19,0.26,14,-75,1
22,155,0.5,98,-24,0.14,-76,46,1
22,156,0.39,-70,19,0.3,8,-37,1
22,157,0,0,-55,0.79,-64,23,0
22,158,0.87,-78,45,0.88,-69,83,0
22,159,0.86,-39,83,0.8,8,-88,1
22,160,0.07,-55,95,0.48,-13,99,1
22,161,0.39,10,-72,0.64,-72,32,0
22,162,0.55,89,-52,0.76,86,-75,1
22,163,0.7,55,-76,0.08,-56,26,1
22,164,0.27,25,-61,0.34,-82,3,0
22,165,0.56,85,-22,0.22,-70,66,1
22,166,0.58,-44,43,0.83,1,-70,1
22,167,0.4,-1,13,0.59,44,-50,0
22,168,0.88,-90,88,0.8,-86,14,1
22,169,0.91,-33,28,0.27,9,-67,1
22,170,0.89,-31,27,0.36,26,-48,1
22,171,0.3,98,-70,0.48,51,-99,1
22,172,0.59,-100,81,0.47,-73,15,1
22,173,0.45,-55,72,0.59,37,-34,1
22,174,0.61,96,-67,0.5,71,-26,1
22,175,0.99,67,-3,0.68,74,-2,0
22,176,0.74,77,-23,0.67,75,-7,1
22,177,0.13,-13,27,0.34,-18,70,1
22,178,0.93,75,-90,0.87,96,-89,0
22,179,0.27,1,-85,0.18,26,-51,0
22,180,0.73,85,-22,0.25,-100,76,1
23,1,0.29,88,78,0.29,53,91,0
23,2,0.82,26,34,0.49,18,31,1
23,3,0.59,31,63,0.89,92,20,0
23,4,0.07,51,35,0.6,9,89,1
23,5,0.48,13,70,0.18,72,60,1
23,6,0.63,41,18,0.98,56,8,0
23,7,0.17,70,65,0.35,100,50,0
23,8,0.98,76,37,0.82,49,50,1
23,9,0.37,26,64,0.89,19,81,1
23,10,0.19,43,5,0.14,91,6,0
23,11,0.91,43,96,0.66,48,38,1
23,12,0.33,69,56,0.4,89,37,1
23,13,0.99,24,53,0.71,17,77,0
23,14,0.24,47,27,0.88,45,29,0
23,15,0.09,56,19,0.76,13,90,0
23,16,0.88,72,29,0.39,67,63,0
23,17,0.61,37,50,0.6,6,45,1
23,18,0.9,76,69,0.66,19,79,1
23,19,0.69,57,40,0.07,39,74,0
23,20,0.01,53,99,0.83,87,61,1
23,21,0.12,52,73,0.98,92,19,1
23,22,0.38,40,55,0.14,26,96,0
23,23,0.16,66,23,0.79,15,29,1
23,24,0.31,100,48,0.58,100,1,1
23,25,0.05,60,76,0.84,95,17,1
23,26,0.62,1,83,0.41,37,24,1
23,27,0.8,54,21,0.49,98,3,1
23,28,0.34,24,59,0.42,47,64,0
23,29,0.19,30,97,0.14,85,82,0
23,30,0.74,62,0,0.44,23,31,1
23,31,0.99,31,68,0.04,32,47,1
23,32,0.76,37,5,0.18,12,28,0
23,33,0.74,65,6,0.64,93,35,0
23,34,0.08,82,72,0.27,47,77,1
23,35,0.88,79,82,0.2,57,94,0
23,36,0.56,63,21,1,36,0,0
23,37,0.93,86,27,0.8,87,18,1
23,38,0.61,68,39,0.6,77,48,0
23,39,0.68,41,65,0.85,100,2,1
23,40,0,0,46,0.36,52,36,1
23,41,0.91,80,19,0.64,37,65,1
23,42,0.73,75,34,0.9,56,82,0
23,43,0.87,77,72,0.26,67,100,0
23,44,0.92,63,5,0.63,43,53,1
23,45,0.05,56,72,0.95,68,95,0
23,46,0.25,84,43,0.43,7,97,1
23,47,0.78,32,99,0.32,39,56,1
23,48,0.09,83,67,0.48,77,6,1
23,49,0.08,54,31,0.15,44,29,1
23,50,0.04,39,28,0.39,53,20,0
23,51,0.44,14,72,0.21,9,31,1
23,52,0.31,39,51,0.84,16,91,1
23,53,0.1,45,14,0.14,25,27,0
23,54,0.51,44,38,0.38,20,86,0
23,55,0.33,85,60,0.24,98,26,1
23,56,0.68,30,67,0.59,7,59,1
23,57,0.49,15,50,0.94,64,14,0
23,58,0.52,68,90,0.19,1,87,0
23,59,0.63,65,74,0.47,7,85,1
23,60,0.28,7,74,0.71,55,63,0
23,61,0.33,-23,-29,0.43,-67,-28,1
23,62,0.76,-3,-92,0.62,-14,-83,1
23,63,0.82,-40,-90,0.17,-46,-64,0
23,64,0.3,-89,-72,0.96,-96,-37,0
23,65,0.13,-51,-56,0.93,-47,-70,1
23,66,0.96,-61,-56,0.34,-7,-63,0
23,67,0.44,-59,0,0.43,-80,-24,1
23,68,0.25,-94,-37,0.83,-49,-11,0
23,69,0.16,-15,-67,0.72,-56,-83,1
23,70,0.51,-26,-76,0.77,-48,-34,0
23,71,0.49,-1,-54,0.77,-33,-30,1
23,72,0.73,-49,-75,0.17,-2,-100,0
23,73,0.6,-46,-21,0.42,-99,-37,1
23,74,0.29,-67,-28,0.05,-46,-44,0
23,75,0.56,-4,-80,0.04,-46,-58,1
23,76,0.77,-77,-62,0.71,-94,-51,1
23,77,0.38,-22,-15,0.38,-4,-36,0
23,78,0.56,-6,-59,0.64,-27,-83,1
23,79,0.37,-91,-33,0.49,-41,-61,0
23,80,0.61,-73,-58,0.44,-83,-8,0
23,81,0.09,-54,-41,0.79,-65,-28,0
23,82,0.29,-25,-86,0.76,-38,-99,0
23,83,0.93,-55,-17,0.27,-88,-35,0
23,84,0.45,-37,-34,0.41,-11,-54,0
23,85,0.13,-19,-56,0.7,-32,-37,0
23,86,0.66,-8,-95,0.93,-42,-30,0
23,87,0.33,-23,-96,0.29,-40,-82,1
23,88,0.73,-73,-54,0.17,-42,-70,0
23,89,0.03,-75,-27,0.69,-41,-48,1
23,90,0.48,-59,-2,0.14,-77,-9,1
23,91,0.58,-50,-54,0.14,-73,-40,1
23,92,0.13,-29,-76,0.55,-100,-28,1
23,93,0.19,-68,-46,0.61,-9,-90,0
23,94,0.84,-57,-90,0.25,-63,-30,0
23,95,0.97,-58,-65,0.18,-52,-74,1
23,96,0.99,-96,-2,0.47,-90,-66,0
23,97,0.59,-85,-7,0.52,-9,-73,0
23,98,0.56,-58,-80,0.86,-58,-97,0
23,99,0.65,-72,-8,0.25,-90,-39,1
23,100,0.59,-41,-57,0.42,-51,-30,0
23,101,0.63,-96,-38,0.17,-12,-69,0
23,102,0.04,-98,-25,0.4,-78,-22,1
23,103,0.5,-21,-77,0.39,-77,-75,1
23,104,0.79,-67,-37,0.46,0,-97,0
23,105,0.4,-60,-82,0.47,-31,-90,0
23,106,0.21,-60,-16,0.45,-6,-51,1
23,107,0.48,-15,-91,0.28,-48,-74,1
23,108,0.04,-15,-60,0.88,-34,-77,0
23,109,0.99,-24,-13,0.44,-15,-62,1
23,110,0.39,-35,-72,0.76,-57,-28,0
23,111,0.76,-33,-53,0.52,-18,-60,0
23,112,0.43,-55,-53,0.08,-77,-51,1
23,113,0.75,-100,-84,0.95,-85,-29,0
23,114,0.53,-93,-26,0.8,-52,-93,1
23,115,0.59,-55,-77,0.47,-30,-61,0
23,116,0.66,-58,-68,0.68,-67,-49,0
23,117,0.86,-29,-30,0.26,-17,-43,1
23,118,0.32,-83,-19,0.15,-15,-52,0
23,119,0.56,-9,-56,0.64,-15,-80,1
23,120,0.49,-66,-92,0.78,-97,-34,0
